dataset,cell_index,donor_id,state_label,dam_lipid_trem2_apoe,lysosomal_endolysosomal,complement_phagocytosis,antigen_presentation,interferon_inflammatory,oxidative_stress_gene_preserved,disease_program_score,dominant_module,rare_tail_group,allowed_use,disallowed_claim
DLPFC,40944,H20.33.004,Micro-PVM_3-SEAAD,1.870013952255249,2.4468400478363037,2.1659398078918457,3.638551712036133,0.2579793930053711,1.3951717615127563,4.7704201464211256,antigen_presentation,high_tail_q95,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,27170,H21.33.003,Micro-PVM_2,0.0,0.3069913387298584,0.3069913387298584,0.4636690020561218,0.0,0.0,-1.0157329256744085,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,18784,H21.33.038,Micro-PVM_2,0.14136135578155518,0.3030853271484375,0.3665425181388855,0.11957555264234543,0.2354356050491333,0.0,-1.0156999442870025,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,20191,H20.33.037,Micro-PVM_2,0.0,0.6077593564987183,0.30387967824935913,0.0,0.0,0.0,-1.0154505090951433,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,12440,H21.33.033,Micro-PVM_2,0.0,0.2531478703022003,0.5062957406044006,0.2953391671180725,0.2531478703022003,0.0,-1.014782542712344,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,840,H21.33.011,Micro-PVM_2,0.30049246549606323,0.34341996908187866,0.17170998454093933,0.0,0.0,0.0,-1.0147315303974105,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28809,H21.33.046,Micro-PVM_2,0.0,0.39110034704208374,0.39110034704208374,0.2281418740749359,0.19555017352104187,0.0,-1.0146521924586462,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,15940,H19.33.004,Micro-PVM_2,0.0,0.2778776288032532,0.0,0.0,0.1389388144016266,0.3469622731208801,-1.0146225385609475,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,34455,H21.33.003,Micro-PVM_2,0.20150035619735718,0.2302861362695694,0.4605722725391388,0.0,0.0,0.0,-1.0143048681277251,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,7931,H20.33.016,Micro-PVM_2,0.0,0.4677731990814209,0.0,0.0,0.4677731990814209,0.23388659954071045,-1.0142895055928638,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,18354,H20.33.001,Micro-PVM_2,0.2190069556236267,0.5866512060165405,0.0,0.0,0.5866512060165405,0.0,-1.0142828136021174,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,22431,H21.33.030,Micro-PVM_2,0.0,0.6092523336410522,0.3046261668205261,0.0,0.699543833732605,0.0,-1.0142753431416958,interferon_inflammatory,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,25552,H20.33.014,Micro-PVM_2,0.0,0.3281463086605072,0.0,0.8275699019432068,0.0,0.0,-1.0141875571215595,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10689,H20.33.035,Micro-PVM_2,0.27219468355178833,0.0,0.0,0.0,0.0,0.31107965111732483,-1.0140892190255235,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,12308,H20.33.013,Micro-PVM_2,0.0,0.7346780300140381,0.0,0.194807767868042,0.16697809100151062,0.0,-1.0140452487744749,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,20112,H21.33.031,Micro-PVM_2,0.13874241709709167,0.6870882511138916,0.0,0.0,0.1585627645254135,0.0,-1.0140030552383945,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,20778,H21.33.030,Micro-PVM_2,0.0,0.4100165367126465,0.21681952476501465,0.423421174287796,0.21681952476501465,0.0,-1.0139730073468323,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,41853,H20.33.031,Micro-PVM_2,0.0,0.6098147630691528,0.3049073815345764,0.0,0.0,0.0,-1.0138326384971441,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,8296,H21.33.033,Micro-PVM_2,0.0,0.6100025177001953,0.30500125885009766,0.0,0.0,0.0,-1.0136848513383545,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28310,H21.33.022,Micro-PVM_2,0.0,0.3897506892681122,0.2997707724571228,0.34973257780075073,0.0,0.0,-1.0136813140121221,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32185,H19.33.004,Micro-PVM_2,0.0,0.8604295253753662,0.0,0.0,0.0,0.0,-1.0136704939824168,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,18244,H20.33.001,Micro-PVM_2,0.0,0.5744019746780396,0.0,0.446757048368454,0.0,0.0,-1.0132122586091863,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,22744,H21.33.040,Micro-PVM_2,0.0,0.2672795057296753,0.0,0.0,0.0,0.35485580563545227,-1.0131624732755866,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,35493,H20.33.039,Micro-PVM_2,0.0,0.36416661739349365,0.36416661739349365,0.30874064564704895,0.1466691941022873,0.0,-1.0131431949265817,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,37199,H21.33.012,Micro-PVM_2,0.2589832544326782,0.29598087072372437,0.29598087072372437,0.0,0.0,0.0,-1.0131114506442533,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10273,H21.33.003,Micro-PVM_2,0.0,0.6370018720626831,0.2744227945804596,0.0,0.0,0.0,-1.0126273903797907,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,3091,H20.33.016,Micro-PVM_2,0.0,0.41419845819473267,0.0,0.21580663323402405,0.3055211901664734,0.18497711420059204,-1.0125544783922886,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,38507,H20.33.018,Micro-PVM_2,0.0,0.5536153316497803,0.0,0.0,0.0,0.18453843891620636,-1.012487610392807,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32896,H21.33.007,Micro-PVM_2,0.0,0.0,0.22300183773040771,0.26016879081726074,0.22300183773040771,0.3061816096305847,-1.0124019663761776,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,1251,H20.33.026,Micro-PVM_2,0.0,0.324724406003952,0.324724406003952,0.0,0.23639659583568573,0.162362203001976,-1.0121651964506706,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,34623,H21.33.015,Micro-PVM_2,0.2595154643058777,0.29658910632133484,0.29658910632133484,0.0,0.0,0.0,-1.0121235680536604,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,19232,H21.33.037,Micro-PVM_2,0.0,0.5111183524131775,0.4289713501930237,0.0,0.29663267731666565,0.0,-1.0120702103674948,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,7232,H20.33.024,Micro-PVM_2,0.0,0.0,0.0,0.6352326273918152,0.0,0.27224254608154297,-1.0118893058239682,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42168,H20.33.038,Micro-PVM_2,0.0,0.20016814768314362,0.40033629536628723,0.0,0.20016814768314362,0.20016814768314362,-1.0117129180156186,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,6326,H21.33.003,Micro-PVM_2,0.0,0.4939444661140442,0.0,0.5762685537338257,0.0,0.0,-1.0117067628368537,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,40412,H21.33.022,Micro-PVM_2,0.0,0.4355407953262329,0.35849449038505554,0.20912179350852966,0.0,0.0,-1.0116055858328539,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,13506,H19.30.001,Micro-PVM_2,0.0,0.0,0.0,0.32203930616378784,0.2760336995124817,0.3926684260368347,-1.011603531502469,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,25586,H20.33.012,Micro-PVM_2,0.0,0.2548409104347229,0.5096818208694458,0.2973144054412842,0.2548409104347229,0.0,-1.011578650761239,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,29621,H20.33.031,Micro-PVM_2,0.0,0.3791355490684509,0.0,0.0,0.0,0.289829820394516,-1.011490141327632,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,39733,H20.33.032,Micro-PVM_2,0.13343460857868195,0.0,0.15249669551849365,0.892987072467804,0.0,0.0,-1.0112911993731062,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5303,H21.33.015,Micro-PVM_2,0.2855810523033142,0.24120791256427765,0.32637834548950195,0.0,0.24120791256427765,0.0,-1.0112702844091765,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,6757,H20.33.017,Micro-PVM_3-SEAAD,0.20105983316898346,0.22978267073631287,0.0,0.0,0.0,0.22978267073631287,-1.0112343841102063,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,20643,H21.33.032,Micro-PVM_2,0.0,0.0,0.23882275819778442,1.0416098833084106,0.23882275819778442,0.0,-1.0112009641257438,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,18719,H20.33.030,Micro-PVM_2,0.26005059480667114,0.29720067977905273,0.29720067977905273,0.0,0.0,0.0,-1.0111302641998876,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,11731,H20.33.015,Micro-PVM_2,0.0,0.0,0.22663989663124084,1.0576528310775757,0.5368802547454834,0.0,-1.0110342548026867,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,6288,H20.33.013,Micro-PVM_2,0.0,0.0,0.16680355370044708,0.28194987773895264,0.0,0.32688888907432556,-1.010999648993192,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32278,H20.33.002,Micro-PVM_2,0.0,0.43333595991134644,0.0,0.20793473720550537,0.0,0.17822977900505066,-1.010998871668877,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,16747,H21.33.007,Micro-PVM_2,0.0,0.2528010606765747,0.0,0.29493457078933716,0.0,0.2528010606765747,-1.0109073727587228,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,33340,H19.30.002,Micro-PVM_2,0.0,0.3144493103027344,0.46084779500961304,0.268827885389328,0.0,0.0,-1.0108944081862854,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,25711,H20.33.025,Micro-PVM_2,0.3787750005722046,0.21644286811351776,0.21644286811351776,0.0,0.0,0.0,-1.0107046873083676,dam_lipid_trem2_apoe,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,31793,H20.33.031,Micro-PVM_2,0.0,0.5125224590301514,0.43029284477233887,0.0,0.21514642238616943,0.0,-1.0106811983030375,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,19074,H19.30.001,Micro-PVM_2,0.0,0.7094783186912537,0.0,0.24421870708465576,0.0,0.0,-1.010403673378725,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,21181,H21.33.037,Micro-PVM_2,0.0,0.39216148853302,0.302034854888916,0.35237401723861694,0.302034854888916,0.0,-1.0103522155149358,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,15641,H19.30.001,Micro-PVM_2,0.0,0.30970045924186707,0.6784660816192627,0.0,0.0,0.0,-1.0101653566055349,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,23102,H21.33.041,Micro-PVM_2,0.0,0.7249948978424072,0.0,0.22077664732933044,0.18923713266849518,0.0,-1.0101440849801873,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,8178,H21.33.008,Micro-PVM_2,0.0,0.48583582043647766,0.24291791021823883,0.28340423107147217,0.571179211139679,0.0,-1.0098740166717022,interferon_inflammatory,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,13885,H19.30.002,Micro-PVM_2,0.2456919550895691,0.5615816116333008,0.0,0.0,0.0,0.0,-1.0097316959145077,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,4788,H21.33.020,Micro-PVM_2,0.0,0.6079291105270386,0.0,0.4053713083267212,0.2604679465293884,0.0,-1.0093311957859448,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5329,H20.33.026,Micro-PVM_2,0.0,0.5086784958839417,0.43799686431884766,0.0,0.21668057143688202,0.0,-1.009296715527699,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,26433,H21.33.035,Micro-PVM_2,0.14732106029987335,0.168366938829422,0.168366938829422,0.5892843008041382,0.168366938829422,0.0,-1.0092331688318965,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,15701,H21.33.012,Micro-PVM_2,0.0,0.0,0.0,0.0,0.0,0.5188320875167847,-1.0091269363396123,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,7242,H19.30.001,Micro-PVM_2,0.21205151081085205,0.0,0.24234458804130554,0.0,0.0,0.24234458804130554,-1.0090614683575574,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,25026,H21.33.007,Micro-PVM_2,0.0,0.0,0.0,0.0,0.0,0.5190784335136414,-1.0088967924107248,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,18422,H21.33.003,Micro-PVM_2,0.0,0.253903329372406,0.0,0.2962205410003662,0.253903329372406,0.253903329372406,-1.008801701848622,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,39910,H20.33.029,Micro-PVM_2,0.0,0.48741015791893005,0.24370507895946503,0.284322589635849,0.0,0.0,-1.0083057541731246,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28640,H21.33.006,Micro-PVM_2,0.2615959346294403,0.29896679520606995,0.29896679520606995,0.0,0.0,0.0,-1.0082617944890182,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,7024,H20.33.019,Micro-PVM_2,0.0,0.47794657945632935,0.47794657945632935,0.0,0.47794657945632935,0.0,-1.0081436794621763,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,35547,H21.33.019,Micro-PVM_2,0.38760387897491455,0.3882317841053009,0.0,0.0,0.8950364589691162,0.0,-1.0078667929724296,interferon_inflammatory,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,33167,H20.33.025,Micro-PVM_2,0.0,0.694057822227478,0.0,0.2753405272960663,0.0,0.0,-1.007857921087036,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,29739,H20.33.036,Micro-PVM_2,0.0,0.2949458956718445,0.0,0.8974113464355469,0.0,0.0,-1.0076903778682205,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,22299,H21.33.003,Micro-PVM_2,0.0,0.2544883191585541,0.0,0.29690301418304443,0.0,0.2544883191585541,-1.0076841955844331,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,31990,H21.33.005,Micro-PVM_2,0.0,0.31630179286003113,0.4641857147216797,0.2707749903202057,0.36892589926719666,0.0,-1.007633684245858,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,16655,H21.33.017,Micro-PVM_2,0.2619861364364624,0.29941272735595703,0.29941272735595703,0.0,0.0,0.0,-1.007537515643749,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,33196,H19.30.001,Micro-PVM_2,0.0,0.23171943426132202,0.23171943426132202,0.7002512812614441,0.5476069450378418,0.0,-1.0074552751805048,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,39403,H21.33.029,Micro-PVM_2,0.0,0.6180341839790344,0.3090170919895172,0.0,0.0,0.0,-1.0073628920178055,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,30659,H20.33.036,Micro-PVM_2,0.3144463896751404,0.179683655500412,0.0,0.0,0.0,0.179683655500412,-1.0072130376450064,dam_lipid_trem2_apoe,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,29858,H21.33.022,Micro-PVM_2,0.0,0.19960984587669373,0.19960984587669373,0.7921634316444397,0.19960984587669373,0.0,-1.007152337355286,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,23259,H20.33.018,Micro-PVM_2,0.0,0.0,0.2688855230808258,0.31369978189468384,0.0,0.2688855230808258,-1.0070427754010287,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,748,H21.33.015,Micro-PVM_2,0.0,0.5346517562866211,0.0,0.5263673067092896,0.0,0.0,-1.0068699705805308,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,6795,H20.33.014,Micro-PVM_2,0.0,0.21475715935230255,0.0,0.2505500316619873,0.21475715935230255,0.2969381511211395,-1.0068070141162426,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,28244,H20.33.013,Micro-PVM_2,0.0,0.5364267230033875,0.4097915291786194,0.0,0.2682133615016937,0.0,-1.0067340884214326,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,5487,H20.33.004,Micro-PVM_2_2-SEAAD,0.0,0.44434645771980286,0.0,0.6674603223800659,0.3666344881057739,0.0,-1.0067103117435314,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,37902,H20.33.032,Micro-PVM_2,0.0,0.4508229196071625,0.30887117981910706,0.26298004388809204,0.0,0.0,-1.006514551818851,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,12263,H19.30.001,Micro-PVM_2,0.2692047357559204,0.30766257643699646,0.0,0.35893964767456055,0.22432807087898254,0.0,-1.0064837543916716,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42404,H20.33.028,Micro-PVM_2,0.0,0.6079878211021423,0.0,0.4132345914840698,0.1771005541086197,0.0,-1.006480953013956,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,32988,H20.33.038,Micro-PVM_2,0.0,0.29524677991867065,0.0,0.3444545865058899,0.0,0.21325485408306122,-1.0064222572240424,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,10349,H21.33.023,Micro-PVM_2,0.0,0.32662510871887207,0.0,0.0,0.6127487421035767,0.32662510871887207,-1.0064184652191703,interferon_inflammatory,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,1332,H20.33.024,Micro-PVM_2,0.0,0.7056075930595398,0.0,0.2616155743598938,0.0,0.0,-1.0063303020160774,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,9992,H20.33.027,Micro-PVM_2,0.0,0.645121693611145,0.27833056449890137,0.0,0.0,0.0,-1.0063057452154651,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,30555,H20.33.020,Micro-PVM_2_2-SEAAD,0.0,0.21864528954029083,0.0,0.0,0.6559358835220337,0.3913849890232086,-1.0061762624573578,interferon_inflammatory,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,36031,H20.33.001,Micro-PVM_2,0.0,0.6271617412567139,0.0,0.3847275674343109,0.24428634345531464,0.0,-1.0059951934025748,lysosomal_endolysosomal,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,42125,H21.33.018,Micro-PVM_2,0.0,0.252455472946167,0.757366418838501,0.0,0.3387228846549988,0.0,-1.005962682212656,complement_phagocytosis,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,22833,H21.33.022,Micro-PVM_2,0.0,0.37503573298454285,0.26589417457580566,0.4375416934490204,0.0,0.0,-1.0059509630721886,antigen_presentation,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
DLPFC,3024,H20.33.025,Micro-PVM_2,0.0,0.18915028870105743,0.0,0.0,0.0,0.40930745005607605,-1.0058923238650521,oxidative_stress_gene_preserved,low_reference_q50,candidate cell index for bounded expression/state contrast; not a validated diseased-cell label,new subtype; validated biomarker cell; causal diseased cell
